phase error in absolute resolution,track offset curve in absolute resolution,phase margin in absolute resolution,single turn position in degree,continuous single turn position in degree
-123,-64,-59,329.47998046875,329.47998046875
-125,-64,-61,329.74365234375,329.74365234375
-128,-64,-64,329.96337890625,329.96337890625
-129,-64,-65,330.22705078125,330.22705078125
-122,-64,-58,330.6884765625,330.6884765625
-116,-64,-52,331.10595703125,331.10595703125
-103,-64,-39,331.67724609375,331.67724609375
-103,-64,-39,331.962890625,331.962890625
-113,-64,-49,332.02880859375,332.02880859375
-110,-64,-46,332.40234375,332.40234375
-124,-64,-60,332.38037109375,332.38037109375
-134,-64,-70,332.4462890625,332.4462890625
-145,-64,-81,332.490234375,332.490234375
-138,-64,-74,332.9296875,332.9296875
-130,-64,-66,333.4130859375,333.4130859375
-114,-64,-50,334.05029296875,334.05029296875
-108,-64,-44,334.4677734375,334.4677734375
-102,-64,-38,334.88525390625,334.88525390625
-117,-64,-53,334.84130859375,334.84130859375
-127,-64,-63,334.9072265625,334.9072265625
-136,-64,-72,335.01708984375,335.01708984375
-141,-64,-77,335.19287109375,335.19287109375
-146,-64,-82,335.36865234375,335.36865234375
-154,-64,-90,335.478515625,335.478515625
-140,-64,-76,336.07177734375,336.07177734375
-127,-64,-63,336.6650390625,336.6650390625
-112,-64,-48,337.2802734375,337.2802734375
-114,-64,-50,337.52197265625,337.52197265625
-122,-64,-58,337.6318359375,337.6318359375
-115,-64,-51,338.09326171875,338.09326171875
-119,-64,-55,338.291015625,338.291015625
-123,-64,-59,338.48876953125,338.48876953125
-115,-64,-51,338.97216796875,338.97216796875
-106,-64,-42,339.45556640625,339.45556640625
-101,-64,-37,339.873046875,339.873046875
-81,-56,-25,340.59814453125,340.59814453125
-67,-56,-11,341.21337890625,341.21337890625
-66,-56,-10,341.52099609375,341.52099609375
-71,-56,-15,341.69677734375,341.69677734375
-82,-56,-26,341.74072265625,341.74072265625
-81,-56,-25,342.04833984375,342.04833984375
-103,-56,-47,341.8505859375,341.8505859375
-92,-56,-36,342.39990234375,342.39990234375
-100,-56,-44,342.509765625,342.509765625
-91,-56,-35,342.9931640625,342.9931640625
-81,-48,-33,343.49853515625,343.49853515625
-69,-48,-21,344.06982421875,344.06982421875
-84,-48,-36,344.00390625,344.00390625
-78,-48,-30,344.443359375,344.443359375
-90,-48,-42,344.46533203125,344.46533203125
-87,-48,-39,344.81689453125,344.81689453125
-83,-48,-35,345.21240234375,345.21240234375
-83,-48,-35,345.498046875,345.498046875
-97,-48,-49,345.47607421875,345.47607421875
-71,-40,-31,346.35498046875,346.35498046875
-68,-40,-28,346.70654296875,346.70654296875
-53,-40,-13,347.34375,347.34375
