phase error in absolute resolution,track offset curve in absolute resolution,phase margin in absolute resolution,single turn position in degree,continuous single turn position in degree
-107,-52,-55,218.6279296875,218.6279296875
-108,-52,-56,218.671875,218.671875
-102,-52,-50,218.8916015625,218.8916015625
-101,-52,-49,219.00146484375,219.00146484375
-98,-52,-46,219.13330078125,219.13330078125
-99,-52,-47,219.19921875,219.19921875
-96,-52,-44,219.3310546875,219.3310546875
-100,-52,-48,219.3310546875,219.3310546875
-102,-52,-50,219.35302734375,219.35302734375
-103,-56,-47,219.4189453125,219.4189453125
-101,-56,-45,219.52880859375,219.52880859375
-97,-56,-41,219.70458984375,219.70458984375
-104,-56,-48,219.61669921875,219.61669921875
-111,-56,-55,219.55078125,219.55078125
-114,-56,-58,219.55078125,219.55078125
-119,-56,-63,219.52880859375,219.52880859375
-123,-56,-67,219.5068359375,219.5068359375
-124,-56,-68,219.57275390625,219.57275390625
-122,-56,-66,219.6826171875,219.6826171875
-123,-56,-67,219.74853515625,219.74853515625
-125,-56,-69,219.7705078125,219.7705078125
-125,-56,-69,219.8583984375,219.8583984375
-126,-56,-70,219.90234375,219.90234375
-125,-56,-69,220.01220703125,220.01220703125
-127,-56,-71,220.05615234375,220.05615234375
-126,-56,-70,220.14404296875,220.14404296875
-122,-56,-66,220.31982421875,220.31982421875
-123,-56,-67,220.36376953125,220.36376953125
-121,-56,-65,220.49560546875,220.49560546875
-116,-56,-60,220.67138671875,220.67138671875
-111,-56,-55,220.869140625,220.869140625
-102,-56,-46,221.1328125,221.1328125
-103,-56,-47,221.19873046875,221.19873046875
-96,-56,-40,221.41845703125,221.41845703125
-97,-56,-41,221.484375,221.484375
-97,-56,-41,221.55029296875,221.55029296875
-98,-56,-42,221.6162109375,221.6162109375
-92,-56,-36,221.81396484375,221.81396484375
-90,-56,-34,221.94580078125,221.94580078125
-88,-56,-32,222.0556640625,222.0556640625
-87,-56,-31,222.16552734375,222.16552734375
-92,-56,-36,222.12158203125,222.12158203125
-96,-56,-40,222.099609375,222.099609375
-99,-56,-43,222.12158203125,222.12158203125
-96,-60,-36,222.25341796875,222.25341796875
-101,-60,-41,222.2314453125,222.2314453125
