phase error in absolute resolution,track offset curve in absolute resolution,phase margin in absolute resolution,single turn position in degree,continuous single turn position in degree
-9,-8,-1,358.8134765625,-1.1865234375
-11,-8,-3,358.681640625,-1.318359375
-14,-8,-6,358.52783203125,-1.47216796875
-16,-8,-8,358.41796875,-1.58203125
-17,-8,-9,358.30810546875,-1.69189453125
-18,-8,-10,358.1982421875,-1.8017578125
-22,-8,-14,358.0224609375,-1.9775390625
-22,-8,-14,357.9345703125,-2.0654296875
-25,-8,-17,357.78076171875,-2.21923828125
-25,-8,-17,357.69287109375,-2.30712890625
-24,-8,-16,357.626953125,-2.373046875
-26,-8,-18,357.51708984375,-2.48291015625
-27,-8,-19,357.4072265625,-2.5927734375
-26,-8,-18,357.34130859375,-2.65869140625
-26,-8,-18,357.25341796875,-2.74658203125
-29,-16,-13,357.099609375,-2.900390625
-25,-16,-9,357.099609375,-2.900390625
-26,-16,-10,356.98974609375,-3.01025390625
-23,-16,-7,356.9677734375,-3.0322265625
-22,-16,-6,356.90185546875,-3.09814453125
-14,-16,2,357.01171875,-2.98828125
-14,-16,2,356.923828125,-3.076171875
-14,-16,2,356.8359375,-3.1640625
-15,-16,1,356.72607421875,-3.27392578125
-13,-16,3,356.68212890625,-3.31787109375
-11,-16,5,356.63818359375,-3.36181640625
-13,-16,3,356.50634765625,-3.49365234375
-15,-16,1,356.37451171875,-3.62548828125
-10,-16,6,356.41845703125,-3.58154296875
-10,-16,6,356.33056640625,-3.66943359375
-15,-16,1,356.1328125,-3.8671875
-16,-16,0,356.02294921875,-3.97705078125
-13,-16,3,356.0009765625,-3.9990234375
-20,-16,-4,355.75927734375,-4.24072265625
-19,-16,-3,355.693359375,-4.306640625
-24,-16,-8,355.49560546875,-4.50439453125
-26,-16,-10,355.36376953125,-4.63623046875
-30,-16,-14,355.2099609375,-4.7900390625
-32,-16,-16,355.078125,-4.921875
-33,-16,-17,354.96826171875,-5.03173828125
-36,-16,-20,354.814453125,-5.185546875
-36,-16,-20,354.7265625,-5.2734375
-41,-16,-25,354.52880859375,-5.47119140625
-41,-16,-25,354.44091796875,-5.55908203125
-40,-16,-24,354.39697265625,-5.60302734375
-39,-24,-15,354.3310546875,-5.6689453125
-37,-24,-13,354.287109375,-5.712890625
-36,-24,-12,354.22119140625,-5.77880859375
-39,-24,-15,354.0673828125,-5.9326171875
-34,-24,-10,354.08935546875,-5.91064453125
-31,-24,-7,354.08935546875,-5.91064453125
-29,-24,-5,354.04541015625,-5.95458984375
-28,-24,-4,353.9794921875,-6.0205078125
-22,-24,2,354.0234375,-5.9765625
-19,-24,5,354.00146484375,-5.99853515625
-18,-24,6,353.95751953125,-6.04248046875
-19,-24,5,353.84765625,-6.15234375
-14,-24,10,353.86962890625,-6.13037109375
-18,-24,6,353.69384765625,-6.30615234375
-16,-24,8,353.64990234375,-6.35009765625
-13,-24,11,353.6279296875,-6.3720703125
-10,-24,14,353.6279296875,-6.3720703125
-11,-24,13,353.51806640625,-6.48193359375
-11,-24,13,353.43017578125,-6.56982421875
-9,-24,15,353.38623046875,-6.61376953125
-11,-24,13,353.25439453125,-6.74560546875
-14,-24,10,353.1005859375,-6.8994140625
-11,-24,13,353.07861328125,-6.92138671875
-12,-24,12,352.96875,-7.03125
-16,-24,8,352.81494140625,-7.18505859375
-16,-24,8,352.72705078125,-7.27294921875
-16,-24,8,352.63916015625,-7.36083984375
-20,-24,4,352.46337890625,-7.53662109375
-23,-24,1,352.3095703125,-7.6904296875
-26,-24,-2,352.15576171875,-7.84423828125
-28,-24,-4,352.02392578125,-7.97607421875
-31,-24,-7,351.8701171875,-8.1298828125
-32,-24,-8,351.76025390625,-8.23974609375
-35,-24,-11,351.62841796875,-8.37158203125
-35,-32,-3,351.54052734375,-8.45947265625
-40,-32,-8,351.3427734375,-8.6572265625
-37,-32,-5,351.32080078125,-8.67919921875
-38,-32,-6,351.2109375,-8.7890625
-37,-32,-5,351.14501953125,-8.85498046875
-39,-32,-7,351.01318359375,-8.98681640625
-33,-32,-1,351.05712890625,-8.94287109375
-29,-32,3,351.0791015625,-8.9208984375
-26,-32,6,351.05712890625,-8.94287109375
-23,-32,9,351.03515625,-8.96484375
-24,-32,8,350.92529296875,-9.07470703125
-26,-32,6,350.79345703125,-9.20654296875
-25,-32,7,350.7275390625,-9.2724609375
-24,-32,8,350.66162109375,-9.33837890625
-24,-32,8,350.57373046875,-9.42626953125
-25,-32,7,350.4638671875,-9.5361328125
-24,-32,8,350.419921875,-9.580078125
-22,-32,10,350.3759765625,-9.6240234375
-21,-32,11,350.31005859375,-9.68994140625
-22,-32,10,350.2001953125,-9.7998046875
-26,-32,6,350.0244140625,-9.9755859375
-24,-32,8,349.98046875,-10.01953125
-23,-32,9,349.91455078125,-10.08544921875
-28,-32,4,349.716796875,-10.283203125
-29,-32,3,349.62890625,-10.37109375
-33,-32,-1,349.453125,-10.546875
-33,-32,-1,349.365234375,-10.634765625
-34,-32,-2,349.25537109375,-10.74462890625
-38,-32,-6,349.07958984375,-10.92041015625
-41,-32,-9,348.92578125,-11.07421875
-44,-32,-12,348.7939453125,-11.2060546875
-45,-40,-5,348.68408203125,-11.31591796875
-47,-40,-7,348.55224609375,-11.44775390625
-48,-40,-8,348.4423828125,-11.5576171875
-47,-40,-7,348.37646484375,-11.62353515625
-47,-40,-7,348.28857421875,-11.71142578125
-48,-40,-8,348.20068359375,-11.79931640625
-45,-40,-5,348.1787109375,-11.8212890625
-42,-40,-2,348.15673828125,-11.84326171875
-39,-40,1,348.134765625,-11.865234375
-37,-40,3,348.11279296875,-11.88720703125
-34,-40,6,348.0908203125,-11.9091796875
-29,-40,11,348.11279296875,-11.88720703125
-26,-40,14,348.0908203125,-11.9091796875
